genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000237805_g_n01_s22	11.0	0.995090126991272	9.42776385690703e-32	0.004909877199679613	4.3860641933366774e-43	0.0	0.0	1.9966965580930918e-11	0.0	1.499042204261864e-24	0.0	1.1350517561031018e-43	1.33679613549256e-37	0.995090126991272	4.5372863189197365e-30	2.2065471069209942e-35	7.641305749335585e-39
G000237805_g_n20_s44	14.0	1.0	2.3361615362804382e-18	3.605141630103753e-13	4.6949809762598244e-14	3.1221037952314653e-24	2.616696118715041e-18	1.529705606628795e-08	2.564218964026718e-38	4.194051518840308e-13	1.3029439623999151e-21	3.7402923093447074e-31	7.566267864562329e-24	4.4093587162355737e-17	3.7467173518829944e-24	2.1751814217006726e-13	1.0
G000018945_g_n09_s44	14.0	1.0	4.950176463487582e-36	3.6433760072445244e-44	1.8366348958505016e-26	4.879652957121087e-25	9.30546258219538e-40	1.4810002816487113e-33	0.0	0.0	3.629363022601276e-43	0.0	4.2473172602408245e-18	1.022331500802882e-25	4.7643204296644454e-27	1.4479212487017651e-22	1.0
G001606005_ng_n40_s22	1.0	1.0	2.399191126739806e-40	1.0	5.2947607332772e-37	1.720438584380937e-39	3.682334283685879e-15	1.1292337768327295e-24	1.839426049794193e-33	2.5703130316818632e-36	2.3539431993267575e-40	2.0315364794024029e-25	2.1991180514324612e-28	4.582203253312494e-35	7.228745580494671e-30	1.9860789068744324e-20	3.349547906808143e-35
G000017265_g_n10_s44	7.0	1.0	7.232371338453169e-34	2.0902183938424758e-26	1.8368713326401243e-28	2.418633867156775e-35	2.4221350619635373e-11	9.62276267183071e-19	2.802596928649634e-45	1.0	9.553573356743249e-24	1.9756696278960817e-09	7.120789374814862e-11	5.7854706268789524e-12	0.0	1.6056611991080515e-26	9.271325833551068e-27
G000153405_ng_n10_s33	8.0	1.0	0.0	2.6624670822171524e-44	5.933509679699787e-39	0.0	1.3136892843352295e-40	0.0	0.0	3.5891830258832258e-28	1.0	2.3798323712840528e-17	5.806021942225164e-23	4.526194039769159e-43	0.0	1.401298464324817e-45	3.801862863559661e-41
G000237805_g_n08_s33	14.0	0.9997844099998474	2.6594697303760443e-22	9.317470416498079e-16	2.0222357317335737e-13	7.046912288725601e-14	1.5624718045000735e-13	0.00021564739290624857	1.491295499945503e-33	3.325364072645498e-13	1.1685608003761447e-23	2.8675970278140114e-30	3.5829672562215364e-12	1.4800774406308827e-21	1.3415747130266875e-34	5.241318072033238e-25	0.9997844099998474
G000298475_g_n1_s55	11.0	0.999998927116394	5.770616163383645e-19	4.3544083894175856e-09	2.0214775518890137e-19	1.1882350932804687e-32	1.5741788860185339e-18	1.0798052939394788e-18	9.301564408298064e-15	7.917875799456908e-10	2.414147297251325e-18	1.113628741222783e-06	2.257398261373833e-11	0.999998927116394	1.7180832765587711e-13	1.5077360169055182e-17	3.4306083906802953e-13
G000318295_ng_n3_s22	6.0	1.0	4.6023841035932125e-35	5.222545209281791e-37	2.512781501296747e-38	1.6258765739536375e-35	2.218771301115992e-33	3.340317188364996e-40	1.0	0.0	1.3022006113909334e-33	2.5423339793595618e-30	3.2928588399655116e-32	3.696194760257834e-16	1.7602114967631133e-29	0.0	1.1257779502830389e-20
G000017265_ng_n01_s55	7.0	0.9999994039535522	0.0	2.9007988539980434e-32	0.0	7.411672362635171e-29	1.953155112687302e-13	8.248781228925063e-15	0.0	0.9999994039535522	5.699674829884316e-07	1.4592098196430925e-08	1.694766877886702e-24	1.4266258396844478e-08	0.0	0.0	8.526097280480262e-29
G000017265_ng_n06_s22	7.0	0.999991774559021	3.298487887518966e-34	3.492727017234188e-15	9.15877617993925e-18	1.276397593290986e-37	8.175537914212327e-06	9.524642223830049e-32	2.227860977635562e-35	0.999991774559021	4.691821231283438e-25	4.180895251456353e-25	2.756610152111994e-19	5.564960645076944e-11	2.802596928649634e-45	8.708661674010788e-15	1.1092022293582295e-31
G000283915_g_n30_s33	10.0	1.0	6.253368215210519e-34	1.8811977366402504e-22	3.515635932486151e-24	1.5179742743414894e-24	7.162286672972312e-24	2.1925978558758578e-16	2.236567962326495e-31	2.501614215327992e-20	4.6865813502155754e-17	3.45916178821713e-18	1.0	3.405251780998762e-30	7.971709652186984e-19	5.192954242529302e-26	1.9126119237299976e-19
G000153405_ng_n02_s33	8.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.747017442964452e-39	1.0	8.427571343457401e-21	8.082147138826362e-36	0.0	0.0	0.0	1.7096121524455633e-40
G001606005_g_n08_s11	1.0	1.0	1.401298464324817e-45	1.0	2.363289860083804e-41	6.631504852570764e-41	2.9535040643896067e-23	1.3487675740083272e-36	0.0	4.337723880472557e-38	0.0	1.1210387714598537e-44	7.942699825639496e-41	0.0	1.198250316844151e-41	5.302307878383862e-34	2.2420775429197073e-44
G000153405_g_n30_s44	8.0	1.0	0.0	2.160241712603138e-41	1.367807431027454e-39	0.0	1.0363475208677235e-36	2.4242463432819335e-43	2.6624670822171524e-44	1.3908188797274949e-27	1.0	9.494930965788347e-17	5.213527953846367e-22	5.037378751244681e-38	4.2319213622609476e-43	1.3032075718220799e-43	8.211758939879111e-39
G000298475_ng_n06_s55	13.0	0.9999175071716309	8.500296142964145e-14	5.137157585714987e-14	1.0573415210046733e-07	9.944329804056906e-08	3.8159985709218904e-16	9.440652300434903e-16	3.3055863107249017e-15	2.8188866053824313e-05	8.824777020244312e-10	2.7776794762894853e-19	1.958866591793771e-17	5.694998238183618e-14	5.415006307885051e-05	0.9999175071716309	6.276005919386013e-17
G000298475_ng_n01_s22	6.0	1.0	0.0	3.817607028020279e-35	0.0	0.0	0.0	0.0	1.0	0.0	0.0	7.657421242194706e-37	4.9707061248105075e-14	1.3008435203586827e-13	0.0	0.0	2.6792826637890502e-42
G000237805_ng_n09_s33	14.0	0.9999995231628418	2.2348566264946666e-21	5.230278121436851e-23	1.3908967844145081e-07	1.4535881730093832e-22	3.043008405256842e-07	4.5521983264070615e-14	2.1019476964872256e-44	1.3879847271525136e-10	8.889220562212662e-26	9.624446667106978e-35	9.077525974371993e-25	2.860267016279725e-22	7.75000434227004e-26	4.1091948433887894e-15	0.9999995231628418
G000283915_ng_n07_s11	8.0	0.9984052777290344	4.010242348869802e-29	5.038340858615816e-15	2.9549022157637075e-30	6.800825879143552e-18	6.637742291515558e-24	4.542108714123085e-19	8.745530394387864e-19	4.231409059946012e-12	0.9984052777290344	1.3532473808197665e-08	0.0015947327483445406	1.5549704591165338e-36	2.928472485705159e-17	7.672762587663864e-17	2.7579350359019372e-08
G000298475_g_n2_s22	11.0	0.999955415725708	1.8552039865563807e-18	3.309016689129196e-12	3.323422429446645e-25	5.92451921338728e-28	7.623249375993788e-18	1.7207397074066322e-13	4.463136792764999e-05	6.523137030534087e-10	2.232987883141191e-12	2.089619677292376e-08	4.268876918622766e-12	0.999955415725708	1.305529499322889e-16	1.5725525807745722e-14	3.0005783968611865e-10
G000237805_ng_n3_s55	14.0	0.9999963045120239	2.8085891478290606e-19	1.3760200152977773e-14	5.3141038695392415e-15	5.666485094268787e-31	3.356133268294932e-21	3.6503236060525523e-06	6.402182358884008e-40	4.023801640327821e-15	8.922895205794036e-17	5.2634364842540765e-33	3.3618265818733745e-26	7.685916082892437e-17	5.051801296161206e-27	3.9843199947002875e-14	0.9999963045120239
G900089075_g_n05_s55	11.0	1.0	1.6620090511225373e-28	4.478641432408774e-25	1.2653078548852259e-26	4.0361094447162495e-33	7.962517366142363e-30	1.230385491056597e-25	5.1249457158380525e-17	3.3226728883271687e-26	6.616510959002489e-41	2.1203276165280594e-32	0.0	1.0	1.7265874682730964e-29	6.664355901012333e-32	1.8490591595707448e-16
G000008665_ng_n07_s22	13.0	1.0	0.0	0.0	0.0	3.327450421024015e-36	2.8785401933174902e-19	2.66667375778628e-36	1.1700997102300499e-23	7.119521654681802e-31	2.785655230215947e-40	0.0	1.3761274455452687e-18	8.884287179360389e-15	0.0	1.0	7.936696287359161e-26
G000008665_g_n30_s55	13.0	1.0	1.1803136965007934e-41	4.9673953033326875e-34	1.0092216649999179e-35	1.5668924989577286e-27	1.5510242330544479e-22	1.5024676024978614e-29	3.5764287723949752e-22	2.0561940680357553e-28	1.6815581571897805e-44	1.401298464324817e-45	1.857454098768284e-20	6.139040857251115e-19	5.369834518708833e-31	1.0	5.619912496342542e-27
G000008665_ng_n40_s55	13.0	1.0	1.889090459756286e-41	5.354195966862459e-35	2.5029004413573455e-37	2.3812992278505844e-28	2.672742031116462e-22	1.505547773855208e-30	5.299185878814375e-22	1.037740839324905e-27	5.324934164434305e-44	0.0	2.820108671834627e-19	8.70831140272604e-19	1.5467688342554932e-31	1.0	2.585735246999831e-27
G000018945_ng_n06_s55	13.0	0.999944806098938	1.2248501526922743e-25	3.4033152245854436e-31	4.069151546231509e-23	1.9698354463666294e-26	1.2661505305255464e-22	2.5271731728369942e-37	6.707662876138152e-32	6.867008408763409e-35	1.14906474074635e-42	7.482883352749807e-39	2.6559919194535375e-11	1.1228419181854438e-13	7.397062996850057e-12	0.999944806098938	5.523640356841497e-05
G001606005_g_n04_s44	1.0	0.9999986886978149	3.292055095703137e-32	0.9999986886978149	9.344295929507198e-26	4.7127720562839537e-14	2.7123821411123572e-08	1.5526868362982917e-23	3.5890882102535703e-20	8.897055010209844e-34	3.858499724850741e-27	9.7027077393294e-20	7.013087688670819e-35	3.201866939986364e-12	8.312853670958514e-20	1.3551510846809833e-06	3.4686947758544306e-11
G900089075_ng_n1_s33	6.0	1.0	5.072700440855838e-43	0.0	3.923635700109488e-44	7.423088133705385e-33	1.0934369759055097e-28	2.7149573460885646e-36	1.0	1.4066205958923227e-38	3.7423226231874477e-29	6.66513601571456e-41	7.10107996796601e-41	8.35586512410671e-21	7.353988556884896e-38	0.0	1.6881149586585472e-16
G000017265_g_n07_s11	7.0	1.0	2.2395287782681393e-25	5.226910064024792e-22	7.275520556168642e-24	6.623167126708032e-40	8.81299665135473e-15	2.7795697405622815e-24	1.983678106098211e-41	1.0	4.4734242623124115e-14	3.485794839054578e-21	5.855454576070285e-12	1.7984986455151585e-30	3.849402370897284e-33	3.372595886619132e-23	2.145512335583899e-22
G900089075_g_n100_s11	6.0	1.0	2.974506721164218e-34	4.258760431748161e-38	5.181483240641373e-40	6.771693906946934e-28	7.429335547637632e-29	2.8692011617717572e-33	1.0	1.9535226538918736e-33	4.768456310805554e-31	3.906920411508972e-33	1.5596193091113237e-32	2.996478643457839e-17	1.6122407920956605e-26	4.689585440709433e-41	5.842121242767255e-24
G001606005_g	1.0	1.0	1.1917371264235202e-36	1.0	1.7819625594672224e-33	7.818201160896089e-36	8.021334247862444e-13	4.213948227562274e-23	5.244339329562221e-32	5.7906416598360415e-33	1.754406664517107e-36	7.449621211317833e-23	2.841840448268165e-24	1.0511127956362858e-32	7.329299737060621e-27	4.762741047945706e-19	6.958465175335244e-33
G000298475_g_n2_s55	11.0	0.9538739323616028	2.6256655947772337e-14	1.3462808645670066e-08	2.499405790073039e-24	3.1940013402237873e-29	4.285706441050772e-20	8.119945458588344e-20	4.130417963210675e-08	2.057362336049806e-10	9.816805232750435e-15	0.04464868828654289	8.34197363963618e-11	0.9538739323616028	3.7527104904469533e-13	4.439500931588056e-14	0.001477268524467945
G000283915_ng_n06_s44	10.0	1.0	2.802596928649634e-45	5.42433354011804e-30	2.937283424951097e-28	3.664023584388129e-21	1.975318010398616e-29	6.0802840939469444e-27	8.694317330546211e-31	2.5819694803999767e-20	2.2906963810920736e-18	1.7298688889652813e-31	1.0	3.433181237595802e-43	6.363790129927981e-30	5.2977129682192444e-21	1.9742216282226542e-18
G000008665_ng_n1_s55	13.0	1.0	5.149394200852373e-35	2.2933223078004274e-23	3.8049446205151875e-27	1.082525042588972e-22	1.3010100138816416e-24	2.386035510881008e-29	3.593228740357887e-18	4.465174686977017e-28	1.387652619879222e-39	1.401298464324817e-45	2.6913860883951355e-20	4.989041636915846e-20	2.300299429214518e-28	1.0	2.5912649770561558e-27
G000318295_g_n1_s11	6.0	1.0	1.5880087466464297e-33	2.52000015020587e-38	5.7182506174009945e-40	7.06440237927028e-34	3.3961869581376267e-41	0.0	1.0	0.0	1.756585840484877e-33	3.967356212196422e-41	8.20252528879495e-31	1.9815332708006395e-10	8.463305777243291e-27	0.0	1.2478227162696173e-17
G000153405_ng_n04_s11	8.0	1.0	0.0	1.401298464324817e-45	2.472416680337342e-32	5.157295649608972e-28	4.3952959168692574e-20	2.6762211069041934e-37	0.0	1.8890869296910202e-14	1.0	5.2903204549297617e-14	4.818294497884767e-19	8.861811488390143e-42	0.0	3.5576290609888452e-34	7.150388297809286e-38
G000237805_ng_n06_s11	14.0	0.98370760679245	6.107600239155857e-19	4.094253381481394e-05	3.108159262884131e-20	4.808396106813725e-27	3.6051353576270954e-24	0.016251403838396072	0.0	3.3088446262444227e-13	5.988411606978507e-21	8.980921857857753e-42	2.092400068926958e-30	1.9834248881729115e-24	7.969210664830182e-28	7.253003146406945e-21	0.98370760679245
G000283915_g_n40_s44	10.0	1.0	8.767380534569876e-33	1.418270176085042e-22	6.832217015036073e-24	1.8243091978054828e-20	2.7164153903134145e-23	1.4202250554523795e-14	5.776169120325511e-33	7.319072420688771e-20	5.692722620643349e-16	2.6416406599852514e-17	1.0	7.309046326746236e-30	6.62857409857824e-19	8.180364327625452e-25	2.6930115952340302e-18
G000237805_g_n5_s44	14.0	0.9999998807907104	5.9405311780835746e-09	2.6481894455088195e-09	1.502591449803806e-17	3.126574782740941e-23	3.3458974979038923e-19	5.963216409554661e-08	7.749262836803614e-34	2.6541942255153828e-11	1.8974571065299417e-22	4.0553166327323084e-29	4.332410157034767e-18	5.981111915787311e-19	2.0358674539619633e-23	2.0030017575112247e-11	0.9999998807907104
G000017265_ng_n50_s44	7.0	1.0	1.934550886794697e-35	2.0007052807322303e-24	2.5080500283409933e-31	3.550084281722407e-38	1.0706759827601393e-16	1.0054247059643505e-21	0.0	1.0	7.268071535233634e-28	5.472746279593099e-13	1.6117287354993487e-13	3.265864700663411e-16	0.0	1.498712490496137e-29	5.681376726902744e-31
G000298475_ng_n50_s33	11.0	1.0	1.0021568638639688e-24	1.152373361979235e-21	5.322485549833982e-29	5.1931986249836515e-31	1.2750066695662899e-28	4.419925704284164e-21	7.274931891853833e-18	6.796542944726906e-19	2.507745651228863e-22	1.4476667630094033e-15	4.431903027522339e-18	1.0	1.999294915762831e-23	5.629794202531136e-23	2.2181726922292213e-16
G000008665_g_n09_s33	13.0	1.0	1.6665005452126648e-32	2.2790556794195735e-37	0.0	1.2075037048436515e-33	7.925026027038741e-24	0.0	2.3177443370208026e-24	6.793309982286239e-32	0.0	1.1249624071599631e-41	7.459889470203245e-15	2.1806154695168522e-20	5.172811673809035e-32	1.0	1.4179228984618623e-31
G000017265_g_n4_s33	7.0	1.0	2.640144397680458e-40	4.62569722387559e-31	4.503307378563164e-34	1.7272264741421263e-40	7.575615766829615e-19	1.361164700816883e-25	0.0	1.0	7.59196678348694e-25	2.678168294091103e-17	7.562068918103015e-13	8.155606030667008e-22	0.0	2.774688668434141e-37	1.579738188799235e-32
G000153405_g_n40_s33	8.0	1.0	0.0	2.728454226902208e-40	1.5135011722488943e-36	0.0	2.5195220832217807e-36	1.6344745287884666e-41	0.0	2.806009054750249e-26	1.0	1.7486725204313093e-15	1.3009573960704024e-21	5.356192761122183e-37	6.228211154538082e-41	2.472731270147572e-41	1.0582721693782233e-36
G000318295_g_n04_s44	6.0	0.9513120651245117	1.8498393842418504e-19	2.9615296881502218e-09	1.2498823253937166e-22	5.739239243378876e-36	3.671294109190926e-16	2.662777897468179e-23	0.9513120651245117	9.711607439607985e-25	6.291752927473893e-25	9.179631686200202e-16	1.371869950972382e-09	0.048687875270843506	2.6171757835469038e-14	1.8698534685176135e-34	2.0715930360015733e-10
G000008665_ng_n10_s11	13.0	1.0	1.070485393536219e-36	2.116907919790525e-33	3.301264793826298e-37	3.407401094742574e-27	2.4057134477362654e-21	4.2764477080121596e-27	2.874385924777175e-16	1.5791713423553672e-25	1.0509738482436128e-43	1.6765134827182111e-41	6.203280737597749e-20	7.447803044703479e-23	3.054518250255074e-32	1.0	1.9515771682706518e-27
G000283915_g_n3_s22	10.0	1.0	2.9450002417106364e-37	3.692133551356617e-25	3.772697668046594e-28	7.462714682098158e-28	2.5689206146938046e-29	4.9694889103241986e-23	6.431553574696256e-40	2.5832817278064785e-26	1.65611387682223e-24	6.626147357456162e-19	1.0	8.978210345329284e-39	1.6791400665899349e-19	4.03914980501867e-30	7.104527457627944e-21
G000018945_g_n03_s55	14.0	1.0	1.4679220406035796e-27	1.6982748921993605e-31	1.8615246993062493e-36	6.484681597524752e-36	1.5240487031186474e-32	2.2854013474113913e-38	5.553836268581764e-40	1.8624657889341144e-41	1.9707861602264227e-41	0.0	1.536584885165982e-36	1.4531465075048353e-42	1.5763066295343435e-40	4.0885894703647696e-36	1.0
G000153405_g_n30_s11	8.0	1.0	0.0	5.961259873448504e-38	2.57918355139943e-35	2.9006878211523713e-43	2.64994446570753e-34	5.49415496698617e-40	2.9217072981172436e-42	8.204365420666801e-25	1.0	9.922098283767061e-17	3.3298250474066245e-21	4.053554228580496e-36	3.984543137861366e-39	4.193273550614869e-40	4.920489060931921e-35
G000237805_ng_n30_s55	14.0	1.0	1.2456159638314484e-17	1.2055907817938734e-15	1.2628232606750472e-13	1.6237951391668195e-26	7.33024905248104e-20	3.004558823960224e-10	6.8150889643819586e-40	2.7939351271996996e-14	6.26479252135422e-23	9.639080125365651e-33	5.541721358381573e-26	3.0151295551880453e-20	4.1049572820484825e-26	8.760974428833213e-15	1.0
G000153405_g_n09_s22	8.0	1.0	0.0	7.452442621108036e-36	9.350633510137995e-28	1.1210387714598537e-44	8.917655144631821e-32	6.005983161139943e-28	3.0185836267227266e-34	9.954979162311563e-30	1.0	6.674900833460412e-21	3.4132066333743745e-25	1.2017686699440811e-33	2.1411795485990755e-29	3.7592882980539956e-31	6.668190846366788e-40
G001606005_ng_n05_s11	1.0	1.0	3.942986874079604e-34	1.0	7.185879251181201e-31	3.420294586614339e-34	1.1009462655767188e-12	1.3136614692567367e-25	2.974449975885424e-19	5.0062519887163264e-37	0.0	3.030502844639012e-26	1.1611826065163255e-26	2.1047502934158752e-42	1.576527048177588e-35	3.051539280069405e-23	2.584507237203787e-31
G000283915_g_n09_s55	10.0	1.0	0.0	5.2122899628733676e-24	5.018492915552012e-28	7.904358825812831e-28	1.7610582808052378e-36	4.069144050216721e-34	2.802596928649634e-44	1.3934150092184046e-28	2.4881789681889666e-25	2.5264034611930136e-21	1.0	3.949034313248089e-36	1.340752727679063e-24	7.273199203339944e-29	2.1472296857745652e-24
G000017265_g_n4_s44	7.0	0.9999996423721313	9.740804467749935e-33	5.389099329712816e-25	1.9731898000321698e-26	1.6596994287723947e-32	3.865969610411524e-12	3.0038031623458734e-17	3.2378402316689223e-41	0.9999996423721313	8.860153103684763e-23	3.227621618862031e-07	5.233652680209028e-15	3.9842826260461095e-10	2.802596928649634e-45	4.790010758267429e-29	2.2070969808212733e-25
G000008665_ng_n50_s11	13.0	1.0	3.4282817376451365e-38	1.0618526079370774e-33	2.7355085875793735e-37	3.3220646026135334e-26	7.188516582060837e-22	1.935090244981725e-27	1.441865892818513e-19	5.7398567169770566e-27	1.4433374182545616e-43	2.9917722213334844e-42	4.1633873793881315e-18	1.6633858948359796e-20	2.9244230578401066e-30	1.0	2.4787811696174555e-25
G000017265_ng_n10_s44	7.0	1.0	7.232371338453169e-34	2.0902183938424758e-26	1.8368713326401243e-28	2.418633867156775e-35	2.4221350619635373e-11	9.62276267183071e-19	2.802596928649634e-45	1.0	9.553573356743249e-24	1.9756696278960817e-09	7.120789374814862e-11	5.7854706268789524e-12	0.0	1.6056611991080515e-26	9.271325833551068e-27
G900089075_g_n40_s44	6.0	1.0	1.2348150854893588e-32	1.3764613570860646e-36	2.38362415815156e-37	2.6143707052663595e-26	1.3526801320026817e-26	3.020304370454758e-31	1.0	1.3876998807573055e-31	9.6991475058325e-29	4.8705254256829336e-31	8.316962014836202e-31	9.583365493585991e-15	1.131924975810891e-24	2.8504843418500847e-38	4.1192087465267444e-22
G000318295_g_n08_s11	11.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0684123841034406e-22	0.0	0.0	0.0	2.1359584728904632e-29	1.0	0.0	5.742941496342398e-41	0.0
G000018945_ng_n30_s11	14.0	1.0	3.722629237189704e-30	1.526830984654427e-39	6.390209776908694e-37	1.4083490847215902e-31	8.290607431490766e-31	1.355277831791532e-34	1.6392395040865567e-37	1.922375042553497e-36	2.4270489402105832e-42	6.782284567332115e-43	1.967806560060348e-12	1.3390629371329816e-21	3.1306675383726697e-31	4.8346596846927604e-20	1.0
G000283915_g_n3_s55	10.0	1.0	4.418511934143459e-35	2.11709630360039e-23	3.7225800694019297e-26	6.273934321151352e-21	9.795129320543424e-26	3.788031842565656e-18	2.0956821431940017e-31	5.217347807676065e-22	9.047416989974298e-17	8.68042259478351e-18	1.0	3.73950584484929e-32	2.3009255033420575e-18	5.1845103049821e-23	5.0429237296531525e-20
G000237805_g_n02_s22	2.0	0.9999779462814331	5.830802910055564e-41	3.274040110204379e-13	0.9999779462814331	1.6797846343595181e-22	4.060009689988552e-35	1.375992722037096e-23	1.540838364103818e-39	4.782763148543008e-21	1.1621879804658946e-27	0.0	6.164676527265924e-31	5.923212891823779e-19	1.0194141329380034e-26	1.5069022078335843e-32	2.202327777922619e-05
G000017265_ng_n3_s22	7.0	1.0	9.40136744909377e-40	1.0096403533983026e-22	7.778591714730218e-32	4.8891205329400365e-39	2.0910563402524004e-18	4.58012448978325e-27	0.0	1.0	1.008456111555525e-27	1.9609192199697423e-13	9.112069116458713e-20	1.1602317995240696e-09	0.0	1.4454572814061802e-33	3.613555156233509e-35
G000298475_ng_n10_s33	11.0	1.0	3.604428350285255e-27	6.404403250815585e-25	1.2768673634486359e-26	3.6293232328636643e-32	4.140969417928703e-28	1.856484487994007e-19	1.56781805936287e-21	5.353259600380601e-19	1.3072810060608499e-20	3.1790241300538218e-15	6.679339723734267e-19	1.0	4.565302240189894e-25	4.8029591110545946e-24	8.71014319419254e-18
G001606005_ng_n3_s22	1.0	1.0	4.509358419405014e-34	1.0	1.2755769041240067e-34	2.420378759520397e-40	4.458068735530861e-17	1.4337626469571136e-22	8.212097574392566e-33	8.841596702023735e-35	1.1139369029532158e-34	3.2749335654892317e-24	1.0526049070617445e-18	1.4698641852230025e-30	9.206539163188209e-29	1.0605081008268058e-19	6.73235955635712e-29
G000017265_g_n01_s55	7.0	0.9999994039535522	0.0	2.9007988539980434e-32	0.0	7.411672362635171e-29	1.953155112687302e-13	8.248781228925063e-15	0.0	0.9999994039535522	5.699674829884316e-07	1.4592098196430925e-08	1.694766877886702e-24	1.4266258396844478e-08	0.0	0.0	8.526097280480262e-29
G000237805_ng_n03_s22	14.0	0.7424529790878296	3.2027036306033767e-27	4.175132295166438e-22	5.432712159372697e-18	7.36210384653291e-22	2.043355040726169e-09	0.003993055317550898	0.0	6.78762697169935e-20	0.038776371628046036	4.66177072680515e-28	9.858473603491377e-20	0.2147776037454605	1.8065614238400468e-18	3.0278226675370657e-18	0.7424529790878296
G000018945_g_n30_s22	14.0	1.0	1.9181048910231905e-28	2.5667074122604414e-36	6.581576655549197e-36	8.379068177407094e-29	6.230976797256822e-29	1.2400938779705965e-30	6.855880672995352e-36	2.583349955668563e-34	5.719539811988173e-41	3.5014244728084204e-41	3.502741152683342e-11	1.529901303695854e-19	4.0182224395943703e-28	8.152787760080967e-19	1.0
G000237805_ng_n04_s55	2.0	0.4438121020793915	6.8523739888862805e-22	0.15510010719299316	0.4438121020793915	1.0811955714409849e-12	6.9059753124590115e-25	6.345380825223401e-05	1.1813035737359925e-37	6.1392384231862e-12	7.097076521044377e-29	1.5271048121066328e-31	6.013536400713468e-32	2.3098429239356854e-18	1.768201229879196e-07	3.37212487481202e-20	0.4010242521762848
G000153405_ng_n01_s22	9.0	1.0	0.0	0.0	1.1350147459910434e-27	0.0	0.0	5.997557427310217e-43	5.145567961000728e-42	0.0	4.627891627890539e-36	1.0	2.4075434354453584e-11	6.389920997321166e-43	1.2855029437262432e-34	1.4153114489680652e-43	7.946115896238115e-34
G000237805_g_n20_s11	14.0	1.0	4.716841139035092e-16	2.197138074234127e-14	1.1582660557670627e-13	1.1837880443789675e-24	1.1735811056233905e-17	2.3527622072805343e-09	2.328422751694474e-39	5.0520660110865354e-14	7.209363714539804e-21	3.875439129957616e-32	2.524809872234324e-24	6.673001659085733e-18	8.963559239394714e-25	1.4267317795940704e-12	1.0
G000153405_g_n4_s22	8.0	1.0	0.0	5.694568673353905e-40	1.4468004191234782e-37	2.802596928649634e-45	7.579510661874078e-36	0.0	8.96831017167883e-44	5.149330579597226e-22	1.0	1.5738375085797333e-17	5.20981821035778e-19	2.0045994921705806e-40	4.580844679877827e-42	1.272526141945688e-39	2.8312534822450767e-40
G000153405_ng_n2_s44	8.0	1.0	3.2229864679470793e-44	2.35468852419604e-35	5.404612578055975e-36	1.5562792718822132e-39	1.6836654487392618e-30	1.7993650506793982e-28	4.506575861268612e-42	1.0312509671755407e-31	1.0	1.1843270572684146e-14	3.620156846984314e-24	6.22729841373867e-35	3.034347061068551e-31	5.270578581730285e-37	4.8049124847303174e-27
G000153405_ng_n08_s22	8.0	1.0	0.0	2.145387948881295e-42	1.3334971784691486e-35	0.0	1.2488617141294027e-38	1.043994171169402e-35	0.0	9.353673035721877e-34	1.0	6.634240802762111e-19	2.4786298069312662e-25	1.2539203033377773e-33	6.374281105160837e-39	3.2650254218768238e-43	4.465020299257121e-36
G000283915_ng_n2_s33	10.0	1.0	2.5630728617878707e-32	5.195387333713454e-20	8.036194584790087e-19	9.094897593442027e-31	3.7943298249012957e-22	1.482952196828327e-16	3.566278332259148e-30	2.788292760926102e-21	1.6168522683907005e-13	2.669518797297881e-17	1.0	1.705014495020252e-29	8.120507553663968e-19	2.528955490073757e-31	1.5630625877461685e-16
G000018945_ng_n100_s55	14.0	1.0	3.786873234661013e-27	2.7075107787868162e-36	1.7501647025935103e-33	2.7957704259798978e-28	2.6547482984032742e-28	4.117948551608527e-31	1.0466384738361975e-34	1.0541037124422585e-33	2.2144859761571517e-39	3.4921759029438766e-41	1.526637705140388e-10	5.73954842279889e-20	4.088093685381032e-27	8.745596568836869e-19	1.0
G000283915_g_n03_s11	9.0	0.9091729521751404	5.294281299588143e-20	3.414789007116781e-10	4.266584371928858e-22	4.313364718965591e-25	2.0593973206260345e-20	0.09082608669996262	1.2978448283293198e-28	1.332235988193986e-09	1.5751855375611967e-10	0.9091729521751404	9.62233571044635e-07	1.684348521343356e-35	2.616666906798135e-25	1.494088880393818e-10	2.028720531932842e-22
G000008665_g_n4_s33	13.0	1.0	1.661939978689233e-42	7.979815188692679e-31	3.1657663101164756e-34	1.5903274290542209e-22	2.30783261655324e-20	1.3877662807656411e-27	2.804051493482536e-18	1.6180344723178803e-31	2.0739217272007293e-43	2.802596928649634e-45	2.0508182258005183e-30	1.6740235667603822e-19	1.0537038825855688e-29	1.0	2.9334218391161034e-27
G000008665_g_n06_s33	13.0	1.0	0.0	1.6696124702019195e-24	0.0	9.218977404259469e-22	1.0424538158691418e-13	1.8044760130564441e-09	1.0259578047521346e-16	4.136003149492488e-25	0.0	8.918199398516252e-32	7.14860652306596e-18	8.622801896699314e-25	1.7042637278056248e-25	1.0	2.629823250100755e-27
