genome	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000298475_g	11.0	0.9999998807907104	2.737702913761103e-13	1.5300167545678062e-13	1.154734870701166e-16	7.190928557362745e-15	4.149827183275168e-12	6.532571705797352e-11	2.2420600931383206e-09	3.0900060288274744e-09	3.3213629069273054e-10	4.499758343712301e-09	7.378491773124551e-08	0.9999998807907104	3.942189023137255e-12	4.469544456764396e-10	5.057024576871072e-09
G001606005_ng_n1_s22	1.0	0.999997615814209	4.1283705493120774e-19	0.999997615814209	3.2911820206994384e-21	9.903544082052042e-22	2.3638897346245358e-06	1.1250210832369767e-11	1.2575759201541688e-17	6.681040064569204e-21	4.1560361865102816e-20	7.289298830336077e-13	7.441954394578083e-15	2.99028854520815e-14	2.6139759641997675e-23	1.0411642251476061e-13	5.686664217488112e-17
G900089075_g_n04_s55	6.0	0.9999533891677856	3.386326338290129e-15	3.6764795390148983e-16	4.835782275412746e-21	8.17244969614217e-12	1.0485239250197093e-13	2.5089827466869628e-20	0.9999533891677856	1.92766805224068e-15	9.242948628696013e-09	4.393846029415727e-05	1.1170758599816227e-14	1.5938629758238676e-06	2.437088913312467e-15	1.1254040912069344e-13	1.0436572210892336e-06
G000318295_ng_n03_s11	6.0	1.0	5.306612429946292e-21	3.769853175444881e-26	1.2203443240315837e-26	1.0164704913546458e-19	1.1496873473949427e-19	3.731294386977302e-19	1.0	5.552821446802994e-22	1.9697773972973617e-24	9.213370927548362e-18	4.7241606333178935e-20	1.133134452696756e-13	6.020463169130321e-26	2.9421226159073495e-24	2.369882794722081e-19
G000018945_ng_n10_s22	14.0	0.9999984502792358	1.0299900309821558e-14	1.4719862773417608e-21	7.945002285633846e-17	7.868520186815348e-15	5.999977363633623e-15	2.7531778923052487e-16	1.663404797205446e-20	7.427478886059637e-18	7.818813567083167e-17	3.3921244864364183e-19	8.45839664975756e-09	1.4686770555272233e-06	3.3679606412789775e-12	4.668019926157285e-08	0.9999984502792358
G000018945_ng	14.0	0.9999998807907104	6.308728919720815e-15	9.123289333762629e-23	5.652686284902394e-17	1.9342827442840257e-15	1.1171946351766515e-15	2.7303446964613554e-17	5.945754452088773e-21	5.871336776695399e-19	1.509238673206282e-16	2.4925745206377224e-20	5.418505089060943e-10	5.526371893438409e-08	1.9511220980886201e-13	1.7093341853069433e-08	0.9999998807907104
G000298475_ng_n3_s22	11.0	0.9999992847442627	1.828123806849047e-12	5.622150423163774e-13	9.583246061940429e-17	6.508765914610285e-15	5.529073032750631e-11	3.736510267859927e-10	5.7985737100807455e-08	1.7685055198057853e-08	1.8441699278781698e-09	3.7102783068121425e-09	5.094121888760128e-07	0.9999992847442627	3.5334672687792335e-11	1.3720930169824896e-08	1.6871199193246866e-07
G001606005_ng_n04_s55	1.0	0.9999960660934448	4.89158991090477e-10	0.9999960660934448	2.699198218994274e-14	6.408534811895789e-17	7.32925897750647e-08	3.1260469213201247e-10	6.656099282853489e-13	4.63783129537864e-18	2.47593977350418e-15	3.800355516392351e-11	1.7530223691934743e-13	3.5536377254175022e-06	2.493869867559173e-11	4.9887770359191563e-08	2.270131602699621e-07
G000283915_g_n01_s11	2.0	0.99928218126297	6.078348717393217e-23	9.235467020953719e-26	0.99928218126297	0.0007177313673309982	9.770290887445299e-08	5.38900095795519e-16	2.896425219487886e-21	1.2943614691750145e-17	2.1461858536651797e-20	8.500037390476557e-25	1.468751165134563e-08	4.493232008684345e-09	3.498484596638207e-13	3.626153266544918e-10	4.7633978602886276e-14
G900089075_g_n1_s33	6.0	1.0	3.085024754611394e-16	1.776168054189874e-24	2.0532630978373575e-20	3.6028631467122096e-11	1.943514386969561e-14	2.252270400567637e-16	1.0	2.5708916821506233e-21	1.1472688780789908e-19	2.7133476237984933e-17	2.2206945673935485e-17	6.992233458902319e-10	9.804819293030313e-17	6.485879342455825e-18	1.4364345555573955e-14
G000283915_g_n04_s55	10.0	1.0	1.3548421747213193e-21	9.477758718243731e-21	1.0359030138004719e-17	1.2350182416287047e-16	1.495460791875805e-13	1.4152555809134743e-13	7.744345703960155e-22	2.6147312393519488e-25	5.459687233832101e-15	3.265364620352286e-17	1.0	1.3484788313847976e-22	6.840634773303279e-18	3.849765779246561e-20	3.810094804219087e-15
G000018945_ng_n50_s22	14.0	0.9999997615814209	2.432565757374129e-15	1.0450650043170298e-22	3.279958733335682e-17	1.5970752222129445e-15	1.1230957019619354e-15	2.1019901790252488e-17	3.485994364065614e-21	1.1226784786784085e-18	2.1258765412250446e-16	4.613405349823591e-20	7.175437466422352e-10	2.5399137371096003e-07	3.400686037022954e-13	2.355286810029611e-08	0.9999997615814209
G001606005_g_n05_s44	1.0	0.9999868869781494	1.2107680925040915e-20	0.9999868869781494	2.9430879844401137e-24	1.5788071820734119e-21	1.3056961506663356e-05	2.7712092332248667e-14	1.7293828312038854e-21	2.7018422894947237e-24	2.555293381399411e-31	1.4335537647400482e-16	1.6135385694068563e-19	1.282829496101229e-17	4.4467940921458254e-23	5.681779550534864e-19	5.639733572257882e-20
G000318295_ng_n02_s44	6.0	1.0	5.039367492440242e-27	2.0378305781007866e-33	1.6860485843774256e-24	9.721836993396438e-25	4.53481631376606e-28	3.52279310970704e-23	1.0	2.8768326766150914e-38	2.9437341748019157e-20	8.255910299096422e-19	1.0024844181600226e-19	5.5070319859851224e-08	9.584050532826256e-32	3.0554139769504005e-33	3.839566832630141e-23
G000153405_g_n04_s22	8.0	1.0	1.3727115024334835e-22	5.509303489260065e-26	6.571873969515027e-19	4.576585188463989e-17	1.1087889610488424e-21	3.153515518613942e-22	3.9798590591221896e-19	1.967970870899588e-13	1.0	2.8584764763528447e-12	2.9800714784755655e-08	9.851125525465521e-16	9.315650541145876e-25	1.374709393019063e-20	4.100207927219229e-22
G000017265_g_n06_s11	7.0	0.9999997615814209	1.0226084649363245e-25	7.055968886055527e-20	1.7115420050362267e-24	2.4300250553625714e-22	3.7441152955786094e-10	7.184830936582051e-14	1.2543128749071147e-25	0.9999997615814209	5.4737053370627044e-21	1.2528351966967222e-10	2.8639411198128073e-07	4.3961392821390347e-14	6.112317657891598e-31	6.221924136253247e-15	2.1003571061203874e-15
G000283915_g_n4_s44	10.0	1.0	1.936222522525132e-17	2.957547884236398e-18	1.7352447061712295e-13	3.2790226697082536e-12	3.2373656164673414e-13	7.26745885692992e-10	1.9502505011858955e-14	1.0141492443190795e-14	2.5354144131406464e-11	7.0438286280116724e-12	1.0	7.398892351270417e-17	4.1312126178197177e-16	2.8964297835215394e-18	1.3455394784478436e-11
G000008665_ng_n30_s22	13.0	1.0	1.3439689132604732e-16	5.894673221986139e-20	1.1360445699123197e-14	3.1770588763968544e-12	9.307488807452913e-12	8.395970550745258e-12	1.6383944981962495e-12	3.1821786925076336e-15	1.0766680129430244e-16	2.1205357906634773e-19	2.3627839268458573e-11	4.564869371392888e-09	4.378154909196342e-15	1.0	3.6032580998796027e-13
G000283915_g_n50_s55	10.0	1.0	3.069129916658371e-17	4.051089256709871e-17	3.5932640196634225e-10	1.4767639888724204e-10	7.015319857146818e-13	4.238717821181126e-09	1.3928797351625555e-11	2.583709071343754e-12	3.304896578626426e-09	6.262954738156523e-11	1.0	4.7666972230247726e-14	1.9429779779447237e-13	2.3431444891324925e-15	3.891944100331557e-09
G000018945_g_n07_s44	14.0	1.0	2.4837605014980728e-17	5.839288936294672e-25	4.998745747631042e-17	4.6026592978002e-15	6.436952436403926e-18	4.763765705521796e-16	1.2197709518077082e-20	4.501742106360041e-20	1.9700935502884839e-16	1.1075224619049057e-18	4.4436163082473e-11	7.993793404992289e-10	2.6209872624029587e-14	3.327300891406426e-12	1.0
G000318295_g_n40_s55	6.0	1.0	2.0455443335541407e-15	2.143584919938326e-19	4.265546821676633e-20	1.561199120556165e-14	8.349964396672273e-15	7.287271672970226e-16	1.0	1.3983234809977303e-22	7.838442046858348e-15	1.3450274693928982e-13	8.194839799151657e-14	5.853688200829765e-09	4.301633330701568e-17	9.33082026062263e-21	1.1213202404363604e-13
G900089075_g_n1_s44	6.0	0.9999992847442627	8.595431766518502e-13	7.647636017028055e-16	1.2016238088645263e-15	2.1977681896601098e-09	3.824037614341691e-11	4.914527465538221e-11	0.9999992847442627	1.5709113697359722e-12	9.98842120125687e-10	3.5791751784586268e-09	7.993157247199179e-09	4.126762291889463e-07	2.4171125170835417e-12	8.039913678391242e-13	2.80717898704097e-07
G000318295_g_n05_s11	11.0	0.9806078672409058	6.816873110437882e-08	3.044816189543692e-13	5.490844096717209e-17	1.89132876027287e-11	3.224279154778742e-08	3.487813060587541e-08	0.014848222956061363	8.215937018175509e-14	0.004322109278291464	2.578365299044094e-10	0.00015876113320700824	0.9806078672409058	8.299325636451638e-12	6.44645492542395e-09	6.295796629274264e-05
G000153405_g_n50_s22	8.0	0.9999967813491821	4.726571311464892e-22	1.556223515568741e-20	1.2460063765369611e-16	8.719247764399758e-19	9.423911554500259e-18	3.1552636444773316e-20	7.790224157841318e-19	2.905390988558465e-12	0.9999967813491821	3.2765287869551685e-06	1.8024524928161867e-10	3.2799246005548854e-15	2.899157217720977e-20	1.3794049556598476e-21	1.5218237299179088e-17
G000318295_g_n3_s44	6.0	1.0	4.1127959192607463e-14	6.536392832621389e-20	3.505056415579532e-17	1.0752043786560472e-13	6.765983986186525e-14	6.411937237365791e-16	1.0	1.5225487537248116e-18	5.07756217713734e-13	2.6419547972944546e-12	5.756189253545985e-13	5.477401310294283e-10	2.2965761876812536e-18	1.1544518301750657e-18	4.168815290260357e-14
G000237805_g_n1_s55	14.0	0.9620345830917358	6.852040428384498e-07	1.8397522580926307e-05	2.389754854448256e-06	4.759267085319152e-06	4.052924396091839e-06	0.006428701337426901	4.1953177043474454e-12	0.03134872019290924	4.906459594167245e-07	1.3999614338899846e-06	6.627217953791842e-05	4.04757628302832e-07	1.0328414646210149e-05	7.874941366026178e-05	0.9620345830917358
G000017265_ng_n05_s22	7.0	0.9995911717414856	2.436116051097997e-20	1.1436921288493496e-12	1.0226716477890329e-16	2.2222963199316962e-17	1.227293960903708e-10	6.591976991392537e-14	1.5371503305243103e-14	0.9995911717414856	3.183602927947504e-07	0.00040312489727512	2.573045942977359e-13	1.2742404353893733e-10	7.442427352064851e-25	5.38891026735655e-06	1.9704330181391505e-11
G000008665_g_n3_s22	13.0	1.0	5.850176622296385e-15	3.3713806061311783e-19	1.697366032449299e-11	3.263170636480517e-11	6.144267039598361e-11	3.10695844052411e-11	4.543409398705123e-11	9.66964884357123e-14	1.5016524343724357e-16	2.3048260735205513e-18	3.4961200601202336e-11	2.3423217143658803e-08	3.994943143111572e-14	1.0	3.799998076620126e-12
G000237805_ng_n04_s44	14.0	0.9405463933944702	1.6223891563527104e-08	2.643114026257276e-12	3.921485642877087e-07	5.0623137212824076e-05	7.080870273057371e-05	0.055471837520599365	3.109602506046194e-11	5.672815746038395e-07	5.759256353071729e-12	1.5902742456219698e-09	4.7288458517869e-06	1.9799317669821903e-06	3.33699179400071e-09	0.0038526509888470173	0.9405463933944702
G000153405_ng_n01_s33	8.0	1.0	8.48861904487435e-28	2.4097817757054718e-29	6.64258368866308e-23	1.0547366125644386e-23	4.937896167029801e-22	5.3835709048821604e-33	1.2991130393658068e-09	7.479683539202142e-10	1.0	8.856231330564958e-16	2.157247650506249e-15	8.278474208989929e-23	8.65830676640538e-31	7.85511442213824e-30	3.947264233613835e-25
G000153405_ng_n06_s44	8.0	0.9946008920669556	1.588919848763817e-23	9.437465167330882e-20	1.4983404414891885e-22	3.045556230798072e-19	1.5333207132517834e-17	5.1174762776367884e-27	1.0955880551233554e-19	3.585136354455898e-11	0.9946008920669556	0.005399111192673445	1.8187656242174555e-11	2.17827916896253e-20	1.2855657008570144e-28	2.3950880072579704e-24	8.2529505434671305e-19
G000018945_ng_n5_s33	14.0	0.9999998807907104	2.5845048757383582e-14	4.906908495826925e-24	2.306260776933994e-17	2.8948751223756644e-16	1.5776259693154465e-15	6.6072201208724534e-18	1.6172219061237398e-21	1.1376022709572856e-20	1.7743536329497736e-16	4.270298909672265e-21	1.0407548434177016e-10	7.043480110269229e-08	2.3328547752408946e-13	1.9056201949751994e-08	0.9999998807907104
G000018945_g_n4_s44	14.0	1.0	2.729023689023108e-16	2.800347413838544e-22	2.7233752034922286e-17	4.137173876883816e-16	9.589865492074323e-17	3.6343764780378193e-19	2.2883139087992697e-24	4.9299021005274256e-20	8.047702218074348e-18	1.746307318121761e-21	4.002803297153967e-12	3.5384363883395054e-08	2.976976067189333e-15	2.4944146748140383e-09	1.0
G000283915_ng_n04_s11	10.0	0.9999985694885254	5.942291295664432e-19	1.0635957592583131e-18	5.045268092196409e-10	3.2024047413869994e-08	2.5616597731925594e-10	1.7141318919833282e-10	4.033840206307815e-10	5.872677206752996e-07	2.314060498775916e-09	8.43138536765764e-07	0.9999985694885254	1.7925044902182492e-16	3.1960107405362963e-15	1.2724089228984697e-18	4.9791001544008395e-08
G001606005_ng_n100_s55	1.0	0.9999232292175293	1.6758853910869712e-16	0.9999232292175293	2.638849463085283e-18	2.5895474306255913e-18	7.677084067836404e-05	1.3775050978354075e-12	1.113856700843107e-18	1.4270953712910284e-21	3.3991710312796044e-19	3.109918057667485e-14	5.416706579802755e-14	6.564439746989392e-13	5.110006461744069e-19	2.461705145284654e-11	5.037511930997809e-16
G000298475_ng_n05_s55	11.0	0.9999998807907104	3.5669334152999e-10	1.4052312329151305e-16	1.808712920613297e-18	1.022050018456772e-19	4.777104356858684e-16	8.798500972864229e-19	3.495941464917371e-14	8.456044892080072e-12	1.0473520888185008e-14	6.564143717469051e-08	2.9251837063704045e-10	0.9999998807907104	1.2215953211014777e-14	1.3745493632200123e-09	9.82144549099373e-16
G900089075_g_n2_s33	6.0	1.0	7.761167548717693e-16	3.923924904152962e-22	4.911131886088434e-20	2.3508210489353587e-08	1.357840841717875e-13	9.116090450870737e-15	1.0	3.129601658442581e-18	2.5711825403736176e-16	1.4583532483093188e-15	5.8754266744540356e-15	3.660965086638157e-09	2.4725971697360776e-16	4.0271126821924705e-18	1.3486921648930839e-11
G000008665_ng_n03_s55	13.0	0.9999986886978149	1.210298908552068e-17	1.1789128438453888e-15	1.3234686235819026e-08	1.4079707177927503e-08	1.2444248298493221e-08	6.99331079156984e-11	1.6316609174893415e-09	2.415801447774868e-10	1.0334918319457166e-16	8.308368832094101e-16	1.2305991958783125e-06	8.994755518187958e-08	1.1911555997199536e-13	0.9999986886978149	1.0757742613387578e-10
G001606005_g_n06_s11	1.0	0.9999645948410034	4.326355940165172e-11	0.9999645948410034	7.365651090228602e-20	6.399056645564911e-17	2.6902365789283067e-05	7.044763106200946e-10	2.8380091313573615e-14	2.5903096362010283e-17	7.451773031096065e-14	6.604613522753766e-10	6.095611862488859e-12	2.1881708250903742e-11	2.9432602595370547e-14	8.45404701976804e-06	6.890816098754115e-18
G000298475_g_n100_s22	11.0	0.9999998807907104	3.6596799809357483e-13	1.572010615213601e-13	1.9691843133591656e-16	9.75621527196744e-15	4.1723512665681195e-12	7.837964305368317e-11	2.4242543528174565e-09	2.8155440201516058e-09	4.196394620681332e-10	4.693327504412537e-09	1.0468684763509373e-07	0.9999998807907104	5.833805660770963e-12	5.614175790924492e-10	6.594584434083117e-09
G000017265_g_n05_s44	7.0	1.0	2.020174744786932e-34	1.5189670463243792e-21	2.2515514864188654e-36	5.163473192258485e-37	7.6616660734838e-20	4.10533706927054e-24	2.3401151438005987e-31	1.0	1.8525491358401075e-21	1.4677398821423337e-16	4.38954660771523e-21	1.327774172704563e-16	0.0	1.4696585797889266e-20	8.895577375950256e-23
G000237805_ng_n4_s44	14.0	0.9999294281005859	1.6033287693062448e-06	8.951502081799845e-07	1.1731970950279447e-08	1.3238689007266657e-06	2.0660029065311392e-07	1.4196127267496195e-05	5.312768860911074e-14	2.7802313979918836e-06	1.543563367401024e-11	5.210550213519127e-09	1.853387766459491e-05	1.567327785778616e-06	5.133128055945235e-08	2.948566725535784e-05	0.9999294281005859
G900089075_ng_n07_s33	6.0	0.9999995231628418	4.614629143894324e-16	4.579884827060971e-25	2.3535970949950524e-09	9.610361118017607e-12	3.6590869223473987e-13	3.9211238300056216e-16	0.9999995231628418	2.7382851472683867e-15	1.4851494532330638e-15	6.964197979230685e-19	1.9450126188466643e-14	4.954604264639784e-07	4.972197241610854e-13	1.5985351931036007e-11	2.5102064871163066e-10
G000237805_g_n40_s22	14.0	0.9999890327453613	4.233466022185439e-09	2.4856618097146566e-07	4.476707005096614e-08	1.0410025907958698e-07	2.190093795206849e-07	9.452655831410084e-06	2.6793257249088567e-15	1.2967043971912062e-07	3.0233898717924035e-11	9.616201168682892e-10	1.9602913425842416e-07	1.7839126087437762e-07	2.7173414629544368e-09	3.3709542890392186e-07	0.9999890327453613
G000017265_g_n100_s55	7.0	1.0	8.290285192235079e-25	3.218542185855814e-18	2.64411877326176e-26	2.7594228246886158e-24	3.328421048433457e-14	8.498297653428393e-15	6.437802112451731e-21	1.0	1.347565493529878e-19	1.6712730374970897e-12	4.187707038777466e-12	8.169733336019225e-13	1.688590581990111e-32	1.5115713225336816e-17	4.144341132193792e-18
G000018945_g_n50_s11	14.0	1.0	4.3779211281029e-15	4.576047373744478e-23	2.5128944644166804e-17	9.007956107241885e-16	9.473951283173838e-16	2.0025144311763567e-17	4.230300203411351e-21	5.455782950439837e-19	6.371021840244264e-17	2.1570692563926474e-20	7.671385193752656e-10	1.6391981105812192e-08	7.507253011514864e-14	1.4030836048561923e-08	1.0
G000318295_ng_n10_s44	6.0	1.0	4.392941298658764e-16	1.3574657468628867e-20	3.089471766506395e-19	2.2601380131586496e-15	1.4833093800342722e-15	3.7262237193643345e-15	1.0	1.8471499950999322e-22	3.756636384395941e-16	2.748299829562011e-15	1.1228205051925372e-13	1.465867760508388e-09	3.3229509907237885e-19	1.2445264319016316e-20	7.836947033706444e-15
G000153405_g	8.0	0.9999990463256836	5.410675022569409e-22	8.370891700039046e-21	3.487398094734995e-17	1.1167199865334594e-18	8.33585223881842e-18	6.028755321871863e-20	8.457724790971344e-19	2.4929077899193963e-12	0.9999990463256836	9.482844234298682e-07	1.421976147941706e-10	3.735959092543602e-15	1.2157248753895875e-20	1.2669290920627889e-21	1.2168356206247071e-17
G000298475_g_n01_s55	9.0	0.9606670141220093	1.1296858565195902e-17	1.3814242805221255e-10	2.5014608859758206e-28	3.1353120481025526e-19	2.636051793514227e-11	6.814498063145106e-22	8.26742643579738e-16	6.111631734029288e-08	3.9542453512952935e-12	0.9606670141220093	1.2328692719165701e-05	8.350212965524406e-07	2.352423099794953e-15	7.601403062551526e-09	0.03931967169046402
G000318295_g_n3_s33	6.0	1.0	1.0048947952714395e-15	7.612318804584359e-19	2.3766522663718047e-21	2.5883761974721366e-15	1.0445909308170413e-14	9.320664524802615e-17	1.0	6.896369550431362e-24	1.995537890628411e-16	1.535108845596156e-13	6.4622299244881335e-15	1.3398860909674681e-09	5.528025534379223e-16	7.087528249805126e-21	5.972896195650598e-14
G900089075_ng_n08_s11	6.0	0.9999996423721313	4.980867541500173e-19	1.125165190394896e-18	1.0864552107276555e-22	4.909717077339337e-09	1.1554704970606622e-09	5.501408858088648e-14	0.9999996423721313	7.539582538575886e-18	9.839488945839747e-11	3.2029878749284535e-10	7.071788467316598e-12	2.9917023880443594e-07	1.7123922993553947e-15	1.5833794236690124e-13	8.215440772119109e-09
G000298475_g_n20_s33	11.0	0.9999998807907104	3.3692439029703314e-13	2.2016950437277194e-13	4.246543829824475e-16	1.7313758323626686e-14	8.970493618754016e-12	3.6062888786325686e-10	6.763110960150698e-09	1.7071600799667408e-09	2.2207884420311075e-09	2.0372580067373747e-08	1.111509320139703e-07	0.9999998807907104	1.0672736999728372e-11	8.66833049784077e-10	1.3842926804841227e-08
G000318295_ng_n50_s44	6.0	1.0	3.2446196320386157e-15	6.492584571898756e-19	2.5683063630734186e-19	3.746893949079476e-14	1.7903435556450818e-14	1.0310986277035222e-14	1.0	1.303232344703315e-21	7.274693339582618e-15	2.527599440513284e-13	3.991258820841559e-13	4.436287337483691e-09	3.7393917200321294e-17	6.185180991819323e-20	1.2362880901298223e-13
G000283915_g_n100_s33	10.0	1.0	8.216359381890235e-18	2.094905707950977e-17	8.84118195321193e-11	5.3267282945634875e-11	5.579664876832757e-13	1.1619437634280416e-09	2.8790719808213794e-12	2.1241339850236463e-12	2.124696418803751e-09	3.223480857239558e-11	1.0	1.3894254975342028e-14	6.836070880374134e-14	1.0387412789316557e-15	1.473534627649542e-09
G000018945_g_n4_s33	14.0	1.0	3.58886640024203e-14	8.244401886543804e-24	4.6971211201446036e-18	5.25247036416523e-16	1.9774130266835043e-15	6.074794152664428e-18	6.040861239383548e-21	2.1513662338100065e-20	3.7672700889553306e-16	5.9925479139380555e-21	1.9397927708553198e-10	2.5052489860399874e-08	6.360374466690688e-13	2.000477294927805e-08	1.0
G000018945_g_n10_s11	14.0	1.0	4.306692698200187e-16	3.25300737384384e-24	7.30342991831751e-19	7.614301432435556e-17	2.1924880393777353e-17	3.0049003036910907e-19	1.081480843185949e-22	8.627326575659721e-21	6.3630033168222975e-18	1.3520077280691005e-21	3.400436529577e-11	5.173444339590105e-09	2.045388267733609e-15	3.2986666176348933e-10	1.0
G000018945_g_n08_s44	14.0	1.0	6.950147807616525e-22	6.0043138613606455e-27	6.331707111214177e-22	2.4256338453564405e-23	2.5945704848953195e-18	5.680755349071333e-21	1.9016270196050022e-26	1.8409015856418576e-24	9.304384989962112e-19	9.001898249167004e-26	1.724120249780442e-13	4.779743822957983e-10	3.738664131965328e-17	2.6853567113016563e-12	1.0
G001606005_g_n4_s44	1.0	0.9998339414596558	6.439878339666648e-17	0.9998339414596558	1.5940105153550986e-19	5.84339045902078e-17	0.00016602424148004502	6.183799132475354e-13	1.5853230106467055e-16	1.7754731087531413e-21	1.3832378900907746e-18	2.26530830226869e-15	2.3478588864755956e-12	1.6104289126198101e-13	7.294488354389753e-20	7.929021154928773e-12	1.0746374764451089e-15
G000018945_g_n20_s33	14.0	0.9999998807907104	2.4565981573184542e-14	1.977322899187455e-22	9.659845633640799e-17	3.1588122298664397e-15	3.037614520608558e-15	1.1370579548364588e-16	2.8505429083924405e-20	1.2913720384412479e-18	6.479456351173799e-16	1.1280612272676266e-19	3.310415275237233e-10	7.551840042197e-08	3.2448086643814544e-13	2.6253832885458905e-08	0.9999998807907104
G000283915_ng_n05_s44	10.0	1.0	1.9138715980280357e-22	2.0773780784120492e-21	1.8519670241801123e-09	3.7429767729690866e-08	2.1655691562899593e-13	5.123514806859575e-11	2.4086169257003798e-12	1.7276793382292035e-16	5.853397194027776e-13	1.64702648221271e-12	1.0	2.9110083868684496e-17	2.0066821739429114e-13	3.0898655479049525e-16	8.273488332963524e-15
G000017265_g_n09_s11	7.0	1.0	7.107060887580505e-25	5.51964019008097e-23	7.289475718782446e-29	4.330296139181963e-25	3.1339774356111804e-16	3.674076494549419e-19	1.247722435082059e-25	1.0	7.317628473531983e-18	2.0366722197628917e-11	1.3783638401661247e-13	1.777780362971406e-14	3.09165593715419e-32	2.1791208833969396e-18	2.520851269825193e-19
G000283915_ng_n02_s33	10.0	0.9592143893241882	1.331487618084885e-15	3.6211801786312225e-12	2.1839269013558017e-14	2.693491660465952e-05	7.132475166038432e-12	0.04075860604643822	7.963379955455707e-12	2.815581925932431e-20	5.826198176903234e-20	7.824498427649873e-13	0.9592143893241882	1.1003195154058593e-14	2.290081915334169e-13	4.504045492126352e-08	1.59974507006269e-16
G000298475_g_n08_s44	11.0	0.999893069267273	5.9249425264846275e-15	5.1421845947974276e-11	9.78848313767688e-18	5.198287105823638e-18	3.0770154219733614e-12	6.920356587856568e-15	1.1030571421544177e-11	4.743038850563153e-09	1.9855806954183208e-07	0.00010298823326593265	3.7208433241175953e-06	0.999893069267273	1.9321156951917703e-14	3.268233123368547e-12	5.114715406762116e-08
G000318295_ng_n2_s22	6.0	1.0	7.393338197416593e-16	1.5664192638275066e-21	1.5080861210997813e-18	4.4038520253435534e-14	3.707419204123485e-17	2.440064487116612e-16	1.0	7.683117141968861e-28	8.850595596850402e-15	4.9377653523049667e-14	7.272220426893109e-16	4.276405451975052e-09	5.786796333153065e-19	1.120126002973023e-23	6.424672060090404e-15
G900089075_ng_n40_s33	6.0	1.0	7.643964976234655e-15	8.465434889762162e-20	9.949051004497591e-16	4.031803779724896e-09	2.944610701105521e-12	9.724697176000108e-13	1.0	1.0078656442199258e-16	3.205382140269997e-11	1.2789555655853824e-12	1.0596196500529259e-13	3.830006889415927e-08	2.1042607760424215e-13	3.2722888102936247e-15	2.7504059030292183e-09
G000237805_g_n100_s11	14.0	0.9999954700469971	1.745069422298684e-09	5.366712940713114e-08	1.0720433429867171e-08	3.784555957508928e-08	1.5165576883191534e-07	3.3724641070875805e-06	5.085628166962182e-16	6.428240340028424e-07	3.905151809563412e-12	3.497395706375528e-10	8.95512641818641e-08	6.210623126889914e-08	3.3131566934407886e-10	1.3385873387505853e-07	0.9999954700469971
G000018945_g_n3_s44	14.0	1.0	5.13124724391893e-16	5.9463188978436765e-22	2.0724037483115746e-17	1.2371637496143203e-16	2.1346122302380946e-16	2.161823476963296e-19	6.415629826180625e-24	1.1013413547776032e-19	9.470685516212836e-19	1.3260092960137168e-21	2.612993588863022e-12	2.142108268543552e-09	1.12477208604367e-15	3.555569449975593e-10	1.0
G000018945_ng_n05_s22	14.0	0.9999338388442993	1.0631507610034396e-12	2.8199015212523195e-21	1.2921801938997122e-18	1.6263645627378142e-15	1.0462728312008449e-16	1.5173015335090814e-18	6.518361749296153e-21	1.0679512829625537e-12	1.7705954757918363e-11	1.682681242301911e-17	8.454166811056041e-10	6.605682574445382e-05	2.9460546415588373e-12	6.150009568273163e-08	0.9999338388442993
G000318295_g_n4_s44	6.0	1.0	2.593239987710213e-14	3.7402437057233014e-19	8.037735188001451e-17	2.8845273337876204e-14	1.6618908397873777e-14	3.929539102336593e-16	1.0	2.7826124195712336e-18	6.103764412304646e-13	2.41087835459175e-12	5.752570295114445e-12	5.189303431407666e-10	1.8868217247003013e-18	3.2705224740425876e-19	1.1960360172147844e-14
G000318295_ng_n50_s33	6.0	1.0	1.3666346149564918e-15	2.3317443401106167e-19	3.284036795794114e-19	7.627682461889586e-15	4.1439994271914686e-15	7.663702537971575e-15	1.0	1.8366667278671415e-22	6.9837921558258634e-15	1.451411826012064e-13	1.690063426663599e-13	4.688978982869685e-09	4.6303709534340245e-18	1.5144838526123446e-20	1.7686586651624245e-14
G000283915_g_n100_s44	10.0	1.0	1.067999441364877e-17	2.509292754593502e-17	5.712075604180633e-11	6.978999322893031e-11	5.351458750961491e-13	1.2839754814919502e-09	3.32704697125763e-12	1.3536731414617864e-12	1.4453150898319223e-09	3.468615325519231e-11	1.0	1.669878868699754e-14	8.37063437227753e-14	9.732048574949328e-16	1.7562722387509666e-09
G000008665_g_n4_s22	13.0	1.0	8.012204423831125e-17	4.448143581476475e-19	7.618559103896028e-13	5.745873221663089e-11	7.379095598447627e-12	4.8634551247372926e-11	9.602958185583876e-12	1.5679133813224604e-14	2.6263077092787235e-17	2.405642588084573e-19	7.668012926009826e-12	9.221377439416756e-09	1.0840124371053195e-15	1.0	5.784960184496146e-13
G900089075_ng_n06_s11	6.0	0.9998481273651123	8.563615582716372e-14	3.3259006852842035e-22	1.0656954538457024e-18	5.052124834037386e-06	2.326662809082336e-07	1.844634223147068e-09	0.9998481273651123	1.6561892942597975e-17	1.203940058758235e-07	1.4413741034058347e-11	1.5508021949939277e-11	4.831175465369597e-05	5.537673980802278e-15	3.5522507752948265e-16	9.80870463536121e-05
